hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,age,token
Resort Hotel,1,60,2015,July,29,18,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,167.0,0,0,Canceled,2015-06-01,Alex Edwards,AEdwards@xfinity.com,297-422-3112,************1842,47,7d760e8e97de9ee785dce6748d783a2b
Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,135.0,0,1,Check-Out,2015-07-26,Katherine Olson,Olson.Katherine@yahoo.com,251-750-1008,************1554,49,c6ac8a3882c27a7b6a434134c9f5886d
Resort Hotel,0,87,2015,July,29,18,4,10,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,124.5,0,0,Check-Out,2015-08-01,Danielle Newman,DNewman68@verizon.com,810-001-1489,************5353,31,15810328e8db73f34b330031f52b9000
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,98.0,0,0,Check-Out,2015-07-20,James Benson,James_B@hotmail.com,771-197-3340,************8450,59,41cbd7ad0db640319451846427c24b70
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Group,98.0,1,0,Check-Out,2015-07-20,Bonnie Kent,Bonnie.K46@xfinity.com,594-593-5721,************1342,69,03019624ca6d42f61a65d484ad5f7e8a
Resort Hotel,0,6,2015,July,30,19,1,0,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,135.0,0,0,Check-Out,2015-07-20,James Butler,James_B@hotmail.com,691-035-4597,************7249,38,69a82ea9e9d5a8d437dc4a0d9c0462ca
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,240.0,0,Group,88.2,0,0,Check-Out,2015-07-20,Anne Alvarez,Anne_A@comcast.net,514-458-1755,************6603,72,6db5715e1d054d5b563d81e85cfc5502
Resort Hotel,0,19,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,1,1,Check-Out,2015-07-20,Leslie Robinson,Leslie.Robinson@comcast.net,695-481-7019,************6115,67,9bdfc8e1f9d11cd28f30f0e180ae7071
Resort Hotel,0,4,2015,July,30,19,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,154.5,1,2,Check-Out,2015-07-21,Michelle Wade,Wade_Michelle@att.com,716-387-8620,************4508,17,1adf51742f5662b08e753410261c976d
Resort Hotel,1,59,2015,July,30,19,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,0,Canceled,2015-05-23,Mr. Gregory Gillespie MD,Mr._M@protonmail.com,208-492-1413,************3265,48,a4e0fd9a7feeaa43c713e379f5df103b
Resort Hotel,0,44,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,92.0,0,0,Check-Out,2015-07-23,Catherine Johnson,Catherine.Johnson67@xfinity.com,631-470-2691,************1288,40,9c526d333539348619058fd9846d2853
Resort Hotel,1,37,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0,Canceled,2015-06-29,Jessica Reese,Jessica.R@xfinity.com,871-933-4457,************2154,35,5a3db0bb2fb0362098224321822f32ad
Resort Hotel,0,66,2015,July,30,19,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,115.0,0,1,Check-Out,2015-07-24,Courtney Owens,Courtney.Owens99@xfinity.com,863-518-9871,************8717,32,7f793a374dbbac0f3a0390793ae21481
Resort Hotel,1,38,2015,July,30,19,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,110.53,0,0,Canceled,2015-06-19,Matthew Wolfe,Wolfe.Matthew@gmail.com,761-954-3775,************3386,39,241464e7d77bc525a781f6854db384b2
Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,261.0,,0,Transient,158.5,0,1,Canceled,2015-06-17,Ronald Lynch,Lynch.Ronald@hotmail.com,846-286-4469,************8246,42,7ba304712b8818893f2d5da0f4ebc518
Resort Hotel,0,41,2015,July,30,19,2,5,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,131.37,0,1,Check-Out,2015-07-26,Heather Lee,Heather_Lee@zoho.com,286-684-8412,************9448,70,1e7339abe858195e3662da90a73459c3
Resort Hotel,1,60,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,117.71,0,0,Canceled,2015-05-27,Clarence Kemp,ClarenceKemp@xfinity.com,289-137-4970,************1267,24,09d1e49f62617f461f5db6dad81c1775
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Contract,123.0,0,1,Check-Out,2015-07-26,Eric Nelson,Eric.N@yandex.com,823-450-1026,************2025,61,43472b746326a193423fa86ee625b572
Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,261.0,,0,Transient,158.5,0,1,Canceled,2015-06-17,Renee Mayo,Mayo_Renee@protonmail.com,320-685-5388,************9584,35,06adba2dfcf0386f2cc966fbbfeb4a4c
Resort Hotel,0,117,2015,July,30,19,2,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,117.84,0,2,Check-Out,2015-07-26,Crystal Berry,Berry_Crystal@aol.com,819-187-7303,************7558,49,95628ef109bc7c39d50ae8a2d72df9e2
Resort Hotel,1,31,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0,Canceled,2015-06-19,Reginald Powell,Powell_Reginald@att.com,659-110-3894,************7434,41,a12145c9407123c875d6f99fa33fc662
Resort Hotel,0,34,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Transient,116.85,0,0,Check-Out,2015-07-26,Gabrielle Morgan,GMorgan48@mail.com,818-551-1239,************1870,46,79b6b89fa1eb00a4192334557ee5c482
Resort Hotel,0,47,2015,July,30,19,2,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,129.16,0,1,Check-Out,2015-07-25,Jessica Roberts,Jessica_Roberts@protonmail.com,583-041-1261,************4456,44,fddf58123be2b2ebdd9f18da76f9c1e9
Resort Hotel,1,24,2015,July,30,19,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,214.0,0,0,Canceled,2015-06-29,Jennifer Underwood,JenniferUnderwood16@xfinity.com,128-935-8484,************2491,28,46206e4299db1fdbd9c7faa06a66400e
Resort Hotel,1,104,2015,July,30,19,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,115.0,0,2,Canceled,2015-07-02,Kenneth Lang,KennethLang@aol.com,440-932-6990,************7375,56,97fa99757a3339f6f07b60a0e3971b77
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Contract,123.0,0,1,Check-Out,2015-07-26,Carmen Fisher,CarmenFisher@protonmail.com,147-908-6539,************9277,17,2f6c6336ea37f9c8d77342be46804c79
Resort Hotel,0,32,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Transient,123.0,0,0,Check-Out,2015-07-26,Virginia Ferguson,Virginia.F@outlook.com,834-138-2793,************9140,57,d16a2881a32f36fef985ee415e30f99a
Resort Hotel,1,47,2015,July,30,19,3,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,0,Canceled,2015-07-14,Michelle Riddle,Michelle.Riddle@outlook.com,307-699-4793,************4121,47,b0cec32ba0d0d65f15d39377338a9e15
Resort Hotel,0,29,2015,July,30,19,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142.0,,0,Contract,135.2,0,0,Check-Out,2015-07-29,Michael Nunez,Nunez_Michael78@gmail.com,689-215-1695,************3607,55,55c6bcaaa3aebe78c63ba415d5f785ef
Resort Hotel,0,30,2015,July,30,19,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,2,Check-Out,2015-08-02,Jeremy Wood,Jeremy.Wood@xfinity.com,173-294-2904,************8790,53,494f5c35011daef1caec2e3901a9381d
Resort Hotel,0,123,2015,July,30,19,2,4,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,130.5,0,1,Check-Out,2015-07-25,Richard Vaughn,Vaughn_Richard@mail.com,973-864-8098,************8790,47,62cc84051708860860d09a9e18b46dba
Resort Hotel,0,14,2015,July,30,20,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,104.0,,0,Transient,123.0,0,0,Check-Out,2015-07-21,Monica Trevino,Trevino_Monica@verizon.com,148-159-8385,************2767,36,b5e8e3c70ebf3ea86b39c1ae78fbbf9d
Resort Hotel,1,118,2015,July,30,20,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,179.1,0,2,Canceled,2015-05-13,Amanda Trevino,Amanda.Trevino@att.com,968-267-5487,************5972,37,ffd9827b249aaaf0986dfc8f15bb4e1f
Resort Hotel,0,0,2015,July,30,20,0,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,5.0,,0,Transient,0.0,0,0,Check-Out,2015-07-20,Nicole Craig,NCraig@aol.com,537-639-4542,************4568,56,613e2728c50755c22c479b70ea08392d
Resort Hotel,0,0,2015,July,30,20,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,241.0,,0,Transient,0.0,0,1,Check-Out,2015-07-20,Gabriella Bailey,Gabriella_Bailey@comcast.net,285-081-4654,************5766,20,9d72b72272c3e54672f073416f8c3a8a
Resort Hotel,0,79,2015,July,30,20,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,115.0,0,3,Check-Out,2015-07-24,Ellen Holmes,Holmes_Ellen@comcast.net,400-374-4060,************1791,49,359af1428e6d5fc854cbdc7015a495e1
Resort Hotel,0,63,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,115.0,0,0,Check-Out,2015-07-24,Stacey Morris,Morris.Stacey@zoho.com,820-125-7822,************4922,19,9ee08b806b304b3f6dfa0ff424bda47f
Resort Hotel,0,68,2015,July,30,20,1,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,C,3,No Deposit,240.0,,0,Transient,103.5,1,2,Check-Out,2015-07-24,Amanda Jackson,Amanda_Jackson@mail.com,458-676-2210,************3583,25,bf2c6c8fa5c2a5bc5192801616c1665b
Resort Hotel,0,96,2015,July,30,20,1,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,157.0,1,0,Check-Out,2015-07-24,David Gibson,David.G47@yahoo.com,949-745-3957,************3869,31,6ba9924e9a531407a200ea75e7cb75d5
Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-15,Dawn King,Dawn_K@gmail.com,656-423-6720,************5950,78,41ac5616a4e9fbe81d99078d090939cf
Resort Hotel,0,46,2015,July,30,20,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,111.65,0,0,Check-Out,2015-07-24,James Trevino,Trevino_James31@zoho.com,556-583-5902,************9584,56,f238262af8b72cb771208b9b6701576c
Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-15,Nathan Hurst,NHurst@zoho.com,837-243-7189,************3111,31,ed632e79fa7c881d73c79123889b169e
Resort Hotel,1,60,2015,July,30,20,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,0,Canceled,2015-06-17,Kelly Ross,KellyRoss@gmail.com,254-893-9298,************3188,50,fefa29dc03c0569302c336ec1269a7bf
Resort Hotel,0,41,2015,July,30,20,1,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,104.0,0,0,Check-Out,2015-07-25,Ronnie Smith,Ronnie_S@att.com,398-593-0178,************8593,56,f5170b1c1b129d683c7e0d0591bfdc2c
Resort Hotel,1,69,2015,July,30,20,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,0,Canceled,2015-06-08,William Johnson,William_Johnson78@yahoo.com,385-339-8343,************8057,44,cecd955e3e279e7f3a69da83b2601750
Resort Hotel,1,41,2015,July,30,20,1,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,214.0,0,1,Canceled,2015-06-22,Jesus Martin,Martin.Jesus92@gmail.com,410-605-3632,************6634,47,6c92ad2d4a7dc5cfa52a422be388b3bc
Resort Hotel,0,52,2015,July,30,20,1,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,133.17,0,0,Check-Out,2015-07-26,Angela Powell,Angela.Powell@hotmail.com,288-523-4889,************9527,26,9b988bf58bd2e14eb503f4cbe85dacf8
Resort Hotel,1,41,2015,July,30,20,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,141.33,0,1,Canceled,2015-06-22,Sheila King,King.Sheila15@mail.com,140-889-7382,************2179,37,9f733e6057e44e632cd51cd7782c4fce
Resort Hotel,0,89,2015,July,30,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,121.01,0,1,Check-Out,2015-07-27,Jessica Mccarthy,JessicaMccarthy@zoho.com,696-910-1260,************2519,45,c4500af68dc9d8bd9e44ceb318920f7a
Resort Hotel,1,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,240.64,0,0,Canceled,2015-07-20,Michael Chen,Michael_C58@verizon.com,685-074-0863,************8546,40,b3a03e211b51a70940b96586eb0abf50
Resort Hotel,0,65,2015,July,30,20,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,,0,Transient,167.5,0,0,Check-Out,2015-07-27,Victoria Mitchell,VMitchell68@comcast.net,127-620-0874,************4561,43,9f2f17fdc37dec70a7297e4e599b4450
Resort Hotel,0,82,2015,July,30,20,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,152.43,0,3,Check-Out,2015-07-27,Jerome Anderson,Jerome_Anderson@outlook.com,514-329-2140,************8014,57,c3a824c55c528dd61e73281c2a6482a9
Resort Hotel,0,42,2015,July,30,20,2,5,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,148.34,0,0,Check-Out,2015-07-27,Matthew Spencer,Spencer_Matthew@comcast.net,222-490-3538,************7280,22,301fd8f6d666351226dd2f1db3748c08
Resort Hotel,0,62,2015,July,30,20,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,167.0,0,1,Check-Out,2015-07-27,Rebecca Montgomery,Montgomery_Rebecca@outlook.com,941-822-8560,************3133,41,a1829fe27ea86194d476685cd3c0cbe2
Resort Hotel,1,86,2015,July,30,20,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,172.93,0,1,Canceled,2015-05-11,Justin Roberson,Justin.R48@protonmail.com,130-129-6861,************7774,63,cc2c8d1cb8a0b3a0f88288b932ce1855
Resort Hotel,1,118,2015,July,30,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,179.1,0,1,Canceled,2015-04-23,Erica Calderon,Erica.Calderon@protonmail.com,156-814-5373,************1732,17,64a389365395b4e03164bc0dcace35ca
Resort Hotel,0,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,15.0,,0,Transient,192.5,0,1,Check-Out,2015-07-27,Carl Brooks,Brooks.Carl91@yahoo.com,232-257-9946,************4331,53,859b0e7e6b7a27065ca8c840e3d5b6c0
Resort Hotel,1,52,2015,July,30,20,3,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,,0,Transient,92.0,0,0,Canceled,2015-06-02,Chelsea Moreno,Moreno.Chelsea@mail.com,368-499-6043,************6886,27,ce1b6edb692a7b87c6e9fc2753239972
Resort Hotel,1,49,2015,July,30,20,3,6,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,111.2,0,0,Canceled,2015-06-01,Taylor Pope,Pope.Taylor@yandex.com,390-427-4123,************1768,25,5a357d58851f70f94fb4e0a0cb36ab46
Resort Hotel,0,39,2015,July,30,20,3,7,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,142.0,,0,Transient,141.6,0,1,Check-Out,2015-07-30,Sydney Garcia,Garcia.Sydney@mail.com,143-129-3241,************7591,57,5f3854bdbee249afe8370617fde7206a
Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,,0,Transient,141.6,0,1,Check-Out,2015-07-30,Jason King,Jason_K@protonmail.com,998-085-8728,************7572,28,d9ebf701538e6aaa069c65a0a2e0006a
Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,,0,Transient,141.6,0,1,Check-Out,2015-07-30,James Jones,James.J@xfinity.com,982-692-8469,************7537,38,16c9436517101d3677f3b60766ddc516
Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,200.0,0,0,Canceled,2015-07-14,Brianna Gross,Brianna.G@mail.com,597-949-9945,************4206,51,8abefc64a39c57dcb21cb54b17ef4b13
Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,200.0,0,0,Canceled,2015-07-14,Jennifer Kelly,JenniferKelly@att.com,433-906-3510,************8552,28,036f4995c25d9305ba4531e25e0c0e71
Resort Hotel,1,42,2015,July,30,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,157.0,0,0,Canceled,2015-07-08,Nancy Sanchez,Nancy_Sanchez@verizon.com,224-211-7768,************8220,43,126a379bcc71ddeaf437bdd561ede4a3
Resort Hotel,0,5,2015,July,30,21,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,,154.0,0,Transient,99.5,0,0,Check-Out,2015-07-23,Erika Gonzalez,Erika_G@zoho.com,837-896-0730,************3707,56,8f07a3018d9c426bff541e730d46ad40
Resort Hotel,1,81,2015,July,30,21,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,115.0,0,2,Canceled,2015-06-01,Paul Hayes,Paul.Hayes@yandex.com,261-897-8831,************5256,21,9f49ce237996aad739ca490493680510
Resort Hotel,1,63,2015,July,30,21,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,0,Canceled,2015-06-19,Kurt Ibarra,KurtIbarra33@aol.com,541-516-2953,************2627,50,5840b22e8a6bc83d05bea133f7ccd499
Resort Hotel,0,61,2015,July,30,21,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,103.5,0,0,Check-Out,2015-07-25,Randy Fowler,Fowler.Randy@protonmail.com,198-482-1092,************2281,60,1a40e6f7d14b28dfe1687ad6a76491c7
Resort Hotel,0,8,2015,July,30,21,0,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,207.0,1,0,Check-Out,2015-07-26,Ryan Hutchinson,Hutchinson.Ryan79@hotmail.com,186-459-3376,************8807,52,47779739221bd4ece81282c57c3f2722
Resort Hotel,0,89,2015,July,30,21,1,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,163.33,1,1,Check-Out,2015-07-27,Patty Harvey,Patty_Harvey23@yandex.com,948-314-9536,************9395,39,e96d37737472265fd28f262e85a73d93
Resort Hotel,0,57,2015,July,30,21,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,151.86,0,0,Check-Out,2015-07-28,Michael Tucker,Tucker_Michael@protonmail.com,564-116-1057,************5261,28,c17442b36be28f0592e2acda2b858b1d
Resort Hotel,0,102,2015,July,30,21,2,5,3,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,95.57,0,1,Check-Out,2015-07-28,Alyssa Ward,Ward.Alyssa@yandex.com,382-120-6226,************8516,46,97259754c3f159088fbae055e2efbe66
Resort Hotel,0,108,2015,July,30,21,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,112.05,0,1,Check-Out,2015-07-29,Craig Stanley,Stanley_Craig@verizon.com,732-861-7421,************7575,51,4f0c71fee2525c39db04a8cab4bded18
Resort Hotel,0,28,2015,July,30,21,2,7,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,160.0,0,1,Check-Out,2015-07-30,Eric Johns,Eric_Johns@protonmail.com,809-220-6576,************3149,19,14136316cc4f2a02a3bf5201c2f728e3
Resort Hotel,0,29,2015,July,30,21,2,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,103.18,0,1,Check-Out,2015-07-31,Mark Chan,MChan@att.com,536-320-8204,************1088,42,9e3691d400e08e587da2e97d2fabd4c5
Resort Hotel,0,0,2015,July,30,22,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,153.0,1,0,Check-Out,2015-07-23,Latoya Frank,Latoya_F@hotmail.com,532-648-8363,************7321,30,4e3f901e883b49f464a6087b9978cf06
Resort Hotel,1,96,2015,July,30,22,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,119.75,0,1,Canceled,2015-04-22,Oscar Medina,Oscar_M@hotmail.com,445-544-9866,************3998,38,76e178702d6bdf36cab18260c7a0d81f
Resort Hotel,1,44,2015,July,30,22,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-09,Stephanie Lamb,Stephanie.Lamb@yahoo.com,942-151-3795,************2970,26,1b18ed8ff8947b6caa53020c5bcf20a1
Resort Hotel,0,44,2015,July,30,22,0,4,2,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,,0,Transient,167.69,0,1,Check-Out,2015-07-26,Chad Rice,CRice@yandex.com,573-902-5926,************5601,43,d3c44fd1e946c4636dec34b90719704f
Resort Hotel,1,44,2015,July,30,22,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,1,Canceled,2015-06-09,David Young,Young_David@verizon.com,689-121-9575,************7429,43,4b3e1b833197d806d3105070306483b3
Resort Hotel,1,44,2015,July,30,22,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-09,Shannon Walters,Shannon.W28@hotmail.com,930-958-8273,************1866,33,90d4044c0ac5397b4d8c6eae594023b2
Resort Hotel,1,41,2015,July,30,22,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,178.4,0,0,Canceled,2015-06-29,Sydney Garcia,Garcia_Sydney@xfinity.com,254-025-2090,************6598,51,ffa96a80ad57943885223a91d85a4526
Resort Hotel,0,16,2015,July,30,23,0,0,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,I,0,No Deposit,242.0,,0,Transient,0.0,0,0,Check-Out,2015-07-23,Chase Perry,ChasePerry@yahoo.com,398-362-0131,************3312,59,6c801758728e5e08a6c4734376c0da6a
Resort Hotel,0,73,2015,July,30,23,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,1,No Deposit,240.0,,0,Transient,0.0,0,1,Check-Out,2015-07-23,Karen Ingram,KIngram95@hotmail.com,593-604-3419,************8902,26,18137fb08bf2fd9a666a0e67ae706295
Resort Hotel,0,3,2015,July,30,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,154.0,1,1,Check-Out,2015-07-24,Margaret Thomas,Margaret_T53@outlook.com,945-410-5612,************6188,61,55574d2ff3d571d714d50d09d97b264a
