hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,age,token
Resort Hotel,0,1,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,144.5,0,0,Check-Out,2015-07-19,Joe Smith,Joe_S46@protonmail.com,686-204-5384,************8283,34,0d3941dbe8af4073d4edc86033378cd1
Resort Hotel,0,2,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,112.0,0,0,Check-Out,2015-07-19,Bianca Robinson,Robinson.Bianca@zoho.com,151-297-9917,************4004,36,cf1a2db6dea6148b5d86a446a181e037
Resort Hotel,1,15,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,1,Canceled,2015-07-06,Paula Robles,PRobles@comcast.net,536-967-5212,************9944,48,127db7a77c07a65c86d7db1c25a89c86
Resort Hotel,1,7,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,127.25,0,1,Canceled,2015-07-13,Cheryl Reyes,CherylReyes@mail.com,396-044-9712,************7066,51,681a4e201ca238b2422e88940d973d64
Resort Hotel,0,11,2015,July,29,17,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,155.5,1,0,Check-Out,2015-07-19,Jordan Fleming,Jordan.F12@att.com,267-216-2614,************8621,64,68ebd8fccea495a91f3551594d814d5a
Resort Hotel,1,6,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,241.0,,0,Transient,110.5,0,1,No-Show,2015-07-17,Troy Morales,Troy_M@zoho.com,376-268-7634,************1174,54,62ef0452d0cc68a82268cf9fa58aab60
Resort Hotel,0,1,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,144.5,0,0,Check-Out,2015-07-19,Mark Norman,Mark.N@aol.com,693-436-8202,************7975,56,6dbee41516c7f0cb0b1af844d47b34ad
Resort Hotel,0,1,2015,July,29,17,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,E,0,No Deposit,250.0,,0,Transient,144.5,0,0,Check-Out,2015-07-19,Andrew Burch,Andrew_Burch80@xfinity.com,775-821-7592,************9019,40,f77a375dfc0d62faa20f0437a43ea12c
Resort Hotel,0,48,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,196.0,,0,Transient,123.0,0,0,Check-Out,2015-07-19,Angie Carter,Angie.C@zoho.com,316-970-1612,************1357,17,cf6273e69d1059d2a29d96a731b11dad
Resort Hotel,0,15,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,120.6,0,1,Check-Out,2015-07-19,Daniel Small,Daniel.Small@att.com,622-163-5016,************4116,57,31ba786ddd21643fd97aa289f4262c1a
Resort Hotel,1,3,2015,July,29,17,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,107.6,0,0,No-Show,2015-07-17,Tiffany George,Tiffany_George@att.com,242-036-1745,************4121,39,da3beac93491b1b3b73ea20dea060c89
Resort Hotel,1,23,2015,July,29,17,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,1,Canceled,2015-07-04,Edward Moore,Edward.M@att.com,292-559-5660,************3554,61,e175ac114b912a3d7a6b4a2ab5de09c4
Resort Hotel,0,53,2015,July,29,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient-Party,107.0,0,0,Check-Out,2015-07-22,Hailey Jones,Hailey_J@yandex.com,656-274-5320,************4752,34,ed848164808c6d2a4551a5d401bd213e
Resort Hotel,0,53,2015,July,29,17,2,3,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient-Party,133.75,1,0,Check-Out,2015-07-22,Miss Sharon Bowman MD,Miss_MD@verizon.com,644-188-4937,************3488,58,870241882ab99152a3c7b80324857981
Resort Hotel,0,94,2015,July,29,17,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,103.5,0,0,Check-Out,2015-07-22,Tiffany Willis,Tiffany_Willis@gmail.com,236-829-3521,************2456,40,fe8d58e448a9bdaf3b98053e4cc24daf
Resort Hotel,0,64,2015,July,29,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient-Party,84.8,0,1,Check-Out,2015-07-22,Jonathan Arnold,JArnold@yandex.com,630-070-6368,************4883,50,8a60af80308c67c205106f5897f67dac
Resort Hotel,0,53,2015,July,29,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient-Party,107.0,0,0,Check-Out,2015-07-22,Sheena Martin,Martin_Sheena98@zoho.com,907-537-3806,************1518,44,cb0e1ba9d5cc4eb11986bedaff8d6d39
Resort Hotel,0,53,2015,July,29,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient-Party,107.0,1,0,Check-Out,2015-07-22,Shannon Ross,Shannon.R51@xfinity.com,176-902-1799,************6544,29,fd061b0337abe3b3c2ed5e1e9b56dc7c
Resort Hotel,0,64,2015,July,29,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient-Party,84.8,0,1,Check-Out,2015-07-22,Stephanie Davis,SDavis@outlook.com,646-143-1086,************2490,43,1fb67c72dbb91d366f2b0fb1256373ba
Resort Hotel,0,53,2015,July,29,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient-Party,107.0,1,0,Check-Out,2015-07-22,Kathleen Roy,KRoy@mail.com,478-909-5696,************7796,42,042241b80c7f8d05bee0a7ad97dff74e
Resort Hotel,0,24,2015,July,29,17,2,3,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,,,0,Transient,195.0,0,1,Check-Out,2015-07-22,Dakota Evans,Evans_Dakota@verizon.com,756-306-9387,************4629,37,fed559eca4795cbeeae055ca40b20b74
Resort Hotel,0,24,2015,July,29,17,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,164.0,0,0,Check-Out,2015-07-23,Jennifer Graves,Graves_Jennifer@gmail.com,743-384-8982,************3627,44,7e01cce8b54581b192033b13e4a16923
Resort Hotel,0,23,2015,July,29,17,2,5,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,195.0,0,0,Check-Out,2015-07-24,Jennifer Gray,Jennifer.G@outlook.com,971-128-5751,************4401,41,e23f657cf114da549205767081bc47fd
Resort Hotel,0,53,2015,July,29,17,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,125.0,0,2,Check-Out,2015-07-24,Steven Oliver,Steven_O60@zoho.com,237-705-4085,************9301,27,d145bf5864e4b61d99c3e0372c4d999f
Resort Hotel,1,23,2015,July,29,17,2,5,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,195.0,0,0,Canceled,2015-06-24,Ricky Brady,Brady.Ricky@outlook.com,866-679-8545,************9786,55,2ec3d22b7aba5d2da38e35ed60d16c39
Resort Hotel,0,90,2015,July,29,17,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,132.3,0,3,Check-Out,2015-07-24,Peter Anderson,Peter_Anderson91@comcast.net,729-100-2022,************8554,37,55cd879008ade2fbff25080ede0843ec
Resort Hotel,0,79,2015,July,29,17,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,2,Check-Out,2015-07-24,Robert Thornton,Thornton_Robert@aol.com,932-060-8305,************5559,49,ebd458733fdb2938bd5b01113aca0bf6
Resort Hotel,0,43,2015,July,29,17,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,,0,Transient,92.0,0,0,Check-Out,2015-07-24,Rebecca Edwards,Rebecca.E@att.com,320-140-5144,************2812,44,745073f9e456fb7468796ac5e08fadd3
Resort Hotel,0,90,2015,July,29,17,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,132.3,0,3,Check-Out,2015-07-24,Janet Brewer,Brewer.Janet@yandex.com,636-572-5977,************5153,84,d95984c148bbdfc2ff518ffea7fd4f63
Resort Hotel,0,65,2015,July,29,17,2,6,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,147.0,0,2,Check-Out,2015-07-25,Melissa Hart,Melissa.Hart82@hotmail.com,198-215-6392,************3093,35,96f685077bb2dc50dd346e27be5445be
Resort Hotel,0,65,2015,July,29,17,2,6,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,167.0,1,2,Check-Out,2015-07-25,Megan Carter,MCarter@protonmail.com,394-509-3733,************9886,43,79459c90b0c51e2ec7e9501284b6f8eb
Resort Hotel,0,99,2015,July,29,17,2,6,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,250.0,,0,Transient,210.0,0,1,Check-Out,2015-07-25,Christopher Anderson,CAnderson@zoho.com,753-519-9828,************7380,40,4d3a64f99188c9796fc4daabda404225
Resort Hotel,0,25,2015,July,29,17,3,7,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,,,0,Transient,194.9,0,2,Check-Out,2015-07-27,Patricia Blevins,Blevins_Patricia81@aol.com,732-152-1317,************5205,39,ad2ca153a8054e38e4cbab594dc26094
Resort Hotel,0,92,2015,July,29,17,1,2,2,0.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,,0,Transient,103.5,1,3,Check-Out,2015-07-20,Hunter Smith,Hunter.S@xfinity.com,803-117-4063,************6486,30,c1f5d8188d70419cdd643e86cbbf4011
Resort Hotel,0,91,2015,July,29,17,1,2,2,1.0,0,BB,BWA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,,0,Transient,118.5,0,3,Check-Out,2015-07-20,Monique Crosby,Monique_C@outlook.com,329-251-7629,************5047,53,140b15c1a752d57ba298e53ce439adf4
Resort Hotel,0,38,2015,July,29,17,1,2,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,192.0,0,1,Check-Out,2015-07-20,Cynthia Lee,CynthiaLee80@xfinity.com,459-240-2782,************1712,66,81ec5834837222ea1f01c44ff9ce9c0e
Resort Hotel,0,6,2015,July,29,17,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,,0,Contract,128.27,0,0,Check-Out,2015-07-20,Jacob Evans,Jacob.E56@aol.com,426-205-7651,************2759,41,23c18513d545a73e1d12fe044388233b
Resort Hotel,0,38,2015,July,29,17,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,0,Check-Out,2015-07-20,Jennifer Brown,Jennifer.Brown@gmail.com,546-407-4553,************4288,51,2bc14e61d1a3ab28c686587f31fd33ed
Resort Hotel,0,13,2015,July,29,17,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,126.3,0,2,Check-Out,2015-07-20,Michael Cooper,MichaelCooper@comcast.net,901-586-3616,************7272,63,6d738d725724a56c2bc6d85f4e7797ab
Resort Hotel,1,32,2015,July,29,17,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0,Canceled,2015-06-24,Tony Bush,Tony.Bush@protonmail.com,952-624-6492,************3077,71,4f8e52c3e279ff920c21c34eceff20ae
Resort Hotel,0,315,2015,July,29,17,1,2,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171.0,,0,Transient,96.3,0,0,Check-Out,2015-07-20,Joshua Kidd,Joshua_K@att.com,633-694-9073,************4769,44,eb0ad5c722e8920120d7a4196fea8218
Resort Hotel,0,8,2015,July,29,17,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,126.3,0,2,Check-Out,2015-07-20,Jamie Hernandez,Hernandez_Jamie@xfinity.com,191-595-2844,************5140,53,e8bc98ac7ef68f91af97f4827e2db404
Resort Hotel,1,0,2015,July,29,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,L,C,0,No Deposit,,,0,Transient,136.0,0,0,Canceled,2015-07-17,Rodney Conner,Rodney_C89@verizon.com,917-447-5322,************8021,31,d8c8ac0030e8cbcd93d9bdf0a9cd64eb
Resort Hotel,0,91,2015,July,29,17,1,2,2,1.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,240.0,,0,Transient,118.5,0,3,Check-Out,2015-07-20,Marcus Smith,MarcusSmith@verizon.com,716-719-3813,************1928,39,351a1e838e424a0e1b67253e805aacf3
Resort Hotel,0,3,2015,July,29,17,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,116.33,1,1,Check-Out,2015-07-20,Maria Mathews,Maria.Mathews@xfinity.com,378-841-6181,************7569,54,56f2f25c7bd07946ff5899b1df5d9ae5
Resort Hotel,0,9,2015,July,29,17,2,2,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,164.0,0,1,Check-Out,2015-07-21,Sarah Ramirez,Ramirez_Sarah91@yandex.com,625-640-0396,************5553,78,5ddc1236cb4fa178cf9b675f9d8d0a75
Resort Hotel,0,19,2015,July,29,18,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,0,Transient,147.67,0,2,Check-Out,2015-07-21,Jessica Cooper,Cooper_Jessica93@gmail.com,529-640-4850,************8733,17,8814dc2990d4e9b8be4dcdcdf666ec20
Resort Hotel,0,25,2015,July,29,18,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,145.0,0,0,Check-Out,2015-07-24,William Sullivan,William_Sullivan@zoho.com,797-919-5202,************3501,90,038374e28280a3f6fbba11fb3f72a1c3
Resort Hotel,0,108,2015,July,29,18,2,4,2,1.0,0,HB,LUX,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,147.0,1,2,Check-Out,2015-07-24,Michael Myers,Michael.M@protonmail.com,518-132-2673,************5844,39,f70b10d1712ce8775601ed8d3a1caa3c
Resort Hotel,1,37,2015,July,29,18,2,4,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,168.3,0,0,Canceled,2015-07-18,Charles Wallace,CharlesWallace@mail.com,858-030-1199,************4581,32,b6bac92152221f79ad86361c6a6dfdc6
Resort Hotel,0,45,2015,July,29,18,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,167.0,0,0,Check-Out,2015-07-25,Katie Caldwell MD,MD_Katie94@comcast.net,583-151-2764,************4827,32,1e2082a609d09d10190e00c6d21334c8
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,137.75,1,1,Check-Out,2015-07-25,Melinda Vaughn,Vaughn_Melinda@mail.com,377-173-2317,************5735,48,5f5908dd5cbf17c0a522b1841a0b86ff
Resort Hotel,0,44,2015,July,29,18,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,145.0,0,0,Check-Out,2015-07-22,Ryan Hernandez,Ryan.H@aol.com,891-867-4548,************4463,61,0b8d7caeaaee16c04ae21c6de7002e3e
Resort Hotel,0,26,2015,July,29,18,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,132.6,1,0,Check-Out,2015-07-22,Kaitlyn Price,Kaitlyn.P@verizon.com,691-398-3353,************1475,23,3a10a1c3eeb88305bb99e1cedc69ce10
Resort Hotel,1,96,2015,July,29,18,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,147.0,0,0,Canceled,2015-04-29,Ian Ruiz,Ruiz_Ian33@aol.com,609-232-7724,************4407,33,a24c98e9bd5e97b44376ab5ed6440b74
Resort Hotel,1,123,2015,July,29,18,2,2,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,157.0,0,2,Canceled,2015-06-04,Kristen Johnson,Kristen.Johnson90@aol.com,370-321-0168,************6702,62,23aad5d674f53b04ba1dcf979be1feba
Resort Hotel,1,42,2015,July,29,18,2,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,210.0,0,0,Canceled,2015-06-11,Raymond Brandt,Brandt.Raymond@mail.com,319-878-4862,************8566,40,5cc28a7208ee60c2670ca3c62394a9be
Resort Hotel,0,59,2015,July,29,18,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,,0,Contract,132.5,0,0,Check-Out,2015-07-23,Cindy Ali,Cindy_A@aol.com,724-926-3351,************9304,32,11d14b4ffdc6dc8123170dcf730f0ec0
Resort Hotel,0,28,2015,July,29,18,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,98.02,0,1,Check-Out,2015-07-23,Anthony Dean,Anthony.D@yahoo.com,344-669-7638,************4903,28,2a556c814d0866457539ecb75015104e
Resort Hotel,0,106,2015,July,29,18,2,3,2,1.0,1,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,126.0,0,2,Check-Out,2015-07-23,Crystal Wright,Crystal_W@protonmail.com,998-795-3167,************5459,71,8c9aba11d7602d0ccc1a9f3d0035da81
Resort Hotel,0,1,2015,July,29,18,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,173.0,0,1,Check-Out,2015-07-19,Margaret Hernandez,Hernandez.Margaret@comcast.net,625-354-9636,************9281,40,6ca616620b9700b713551f87f50541aa
Resort Hotel,0,0,2015,July,29,18,0,1,2,2.0,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,249.0,0,0,Check-Out,2015-07-19,Brian Shepherd,Shepherd.Brian56@hotmail.com,383-899-7976,************4300,63,830b04cd5e5083843259db0c1a861db5
Resort Hotel,0,4,2015,July,29,18,1,1,1,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,186.5,0,0,Check-Out,2015-07-20,James Burton,James.Burton@gmail.com,118-901-2079,************3694,46,9324627ab05ef6aca5228490706337ef
Resort Hotel,0,3,2015,July,29,18,2,1,1,0.0,0,BB,CN,Direct,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient,95.0,0,1,Check-Out,2015-07-21,Bruce Rollins,Bruce.R@outlook.com,479-820-9227,************5155,28,99519e2f1672985081cde17d2a7bada0
Resort Hotel,0,73,2015,July,29,18,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,241.5,0,2,Check-Out,2015-07-25,Anne Franklin,AnneFranklin@zoho.com,556-488-1764,************4474,56,04e464928bd43ab5c51c9c45b82068fa
Resort Hotel,0,44,2015,July,29,18,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,177.0,1,0,Check-Out,2015-07-25,Janet Cooke,Janet.Cooke96@zoho.com,626-569-8510,************6279,56,45f439d809016c77f61618df17f8a67f
Resort Hotel,0,95,2015,July,29,18,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,153.73,1,0,Check-Out,2015-07-25,Patrick Thompson,PatrickThompson@aol.com,453-274-8585,************9425,23,35fd44ee5f3d172c53b5784a20ecf771
Resort Hotel,0,94,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,115.0,0,1,Check-Out,2015-07-25,Amy Harrington,Amy_Harrington@yandex.com,162-240-2695,************6776,73,d19abe7be37372b6d06e22adb6f08e95
Resort Hotel,1,40,2015,July,29,18,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196.0,,0,Transient,127.03,0,2,Canceled,2015-06-24,Stacy Smith,Smith.Stacy@mail.com,209-301-0118,************2322,62,1e1e81e588f388a3609eff050149402f
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,128.25,0,1,Check-Out,2015-07-25,Jessica Davis,JessicaDavis@hotmail.com,627-126-9246,************3344,47,ce7e268cb9debcb12ed689e1b2e58a7a
Resort Hotel,0,64,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,128.25,0,1,Check-Out,2015-07-25,Dr. Nicole Ortiz,Dr._O@xfinity.com,241-653-0641,************1294,79,e196a631c3de6e2f3ff4b54ebca41962
Resort Hotel,0,94,2015,July,29,18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,115.0,0,1,Check-Out,2015-07-25,Tyler Martin,TMartin@protonmail.com,126-563-7308,************9557,53,fed4dd3d09ea490e26918c4ae45b3fde
Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,135.0,0,1,Check-Out,2015-07-26,Phillip Delacruz,PDelacruz@mail.com,408-998-6954,************5554,17,7e1af09639e170aabff251d1a3b94140
Resort Hotel,1,60,2015,July,29,18,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,167.0,0,0,Canceled,2015-06-01,Alex Edwards,AEdwards@xfinity.com,297-422-3112,************1842,47,d17eeda280a3c353096eeb681602f40f
Resort Hotel,0,57,2015,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,135.0,0,1,Check-Out,2015-07-26,Katherine Olson,Olson.Katherine@yahoo.com,251-750-1008,************1554,49,eeedd2f11c262df0996044511de9cab1
Resort Hotel,0,87,2015,July,29,18,4,10,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,124.5,0,0,Check-Out,2015-08-01,Danielle Newman,DNewman68@verizon.com,810-001-1489,************5353,31,aa4613f33889c637fc8de4f6e3958834
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,98.0,0,0,Check-Out,2015-07-20,James Benson,James_B@hotmail.com,771-197-3340,************8450,59,b76c899054ce91ff154227e26cf43cc1
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Group,98.0,1,0,Check-Out,2015-07-20,Bonnie Kent,Bonnie.K46@xfinity.com,594-593-5721,************1342,69,1d7e91d31539de96b4df0ebdb103f8f8
Resort Hotel,0,6,2015,July,30,19,1,0,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,135.0,0,0,Check-Out,2015-07-20,James Butler,James_B@hotmail.com,691-035-4597,************7249,38,c58b2da75cd59f5f977a2fc2d8f0ac3c
Resort Hotel,0,0,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,240.0,0,Group,88.2,0,0,Check-Out,2015-07-20,Anne Alvarez,Anne_A@comcast.net,514-458-1755,************6603,72,c69ae5aeb3bc61ddbb5852aef3d5d6f8
Resort Hotel,0,19,2015,July,30,19,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,1,1,Check-Out,2015-07-20,Leslie Robinson,Leslie.Robinson@comcast.net,695-481-7019,************6115,67,2bbba203ca0ad6d3ff7fdaeeaabd15c8
Resort Hotel,0,4,2015,July,30,19,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,154.5,1,2,Check-Out,2015-07-21,Michelle Wade,Wade_Michelle@att.com,716-387-8620,************4508,17,c51848bf20bace68254e222db374f67b
Resort Hotel,1,59,2015,July,30,19,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,0,Canceled,2015-05-23,Mr. Gregory Gillespie MD,Mr._M@protonmail.com,208-492-1413,************3265,48,dc02390addc9b6a6bf0bf5c4d87c98e0
Resort Hotel,0,44,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,92.0,0,0,Check-Out,2015-07-23,Catherine Johnson,Catherine.Johnson67@xfinity.com,631-470-2691,************1288,40,030320c78c0ef4af617929415e8bd80b
Resort Hotel,1,37,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0,Canceled,2015-06-29,Jessica Reese,Jessica.R@xfinity.com,871-933-4457,************2154,35,9c079cd4188766631d446713ff424bfe
Resort Hotel,0,66,2015,July,30,19,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,115.0,0,1,Check-Out,2015-07-24,Courtney Owens,Courtney.Owens99@xfinity.com,863-518-9871,************8717,32,300f3d8796e739b4f98cd3d0ab60d6b3
